TABLE_NAME;COLUMN_NAME;DATA_TYPE;IS_NULLABLE;CHARACTER_MAXIMUM_LENGTH
bvc_eBayMarketResearch;TotalItems;int;YES;
bvc_eBayMarketResearch;I_AFAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;I_AFSoldPriceMin;money;YES;
bvc_eBayMarketResearch;I_AFSoldPriceMax;money;YES;
bvc_eBayMarketResearch;I_AFAvgSoldBuyItNowPrice;money;YES;
bvc_eBayMarketResearch;I_AFSoldBuyItNowPriceMin;money;YES;
bvc_eBayMarketResearch;I_AFSoldBuyItNowPriceMax;money;YES;
bvc_eBayMarketResearch;I_AFAvgStartPrice;money;YES;
bvc_eBayMarketResearch;I_AFStartPriceMin;money;YES;
bvc_eBayMarketResearch;I_AFStartPriceMax;money;YES;
bvc_eBayMarketResearch;I_AFAvgShippingCost;money;YES;
bvc_eBayMarketResearch;I_AFShippingCostMin;money;YES;
bvc_eBayMarketResearch;I_AFShippingCostMax;money;YES;
bvc_eBayMarketResearch;I_AFLastSoldPrice;money;YES;
bvc_eBayMarketResearch;I_AFLastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;I_AFCompletedItems;int;YES;
bvc_eBayMarketResearch;I_AFSoldItems;int;YES;
bvc_eBayMarketResearch;I_AFAvgBidsPerItem;decimal;YES;
bvc_eBayMarketResearch;I_SIAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;I_SISoldPriceMin;money;YES;
bvc_eBayMarketResearch;I_SISoldPriceMax;money;YES;
bvc_eBayMarketResearch;I_SIAvgShippingCost;money;YES;
bvc_eBayMarketResearch;I_SIShippingCostMin;money;YES;
bvc_eBayMarketResearch;I_SIShippingCostMax;money;YES;
bvc_eBayMarketResearch;I_SILastSoldPrice;money;YES;
bvc_eBayMarketResearch;I_SILastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;I_SICompletedItems;int;YES;
bvc_eBayMarketResearch;I_SISoldItems;int;YES;
bvc_eBayMarketResearch;I_Listings;int;YES;
bvc_eBayMarketResearch;I_TotalItems;int;YES;
bvc_eBayMarketResearch;E_AFAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;E_AFSoldPriceMin;money;YES;
bvc_eBayMarketResearch;E_AFSoldPriceMax;money;YES;
bvc_eBayMarketResearch;E_AFAvgSoldBuyItNowPrice;money;YES;
bvc_eBayMarketResearch;E_AFSoldBuyItNowPriceMin;money;YES;
bvc_eBayMarketResearch;E_AFSoldBuyItNowPriceMax;money;YES;
bvc_eBayMarketResearch;E_AFAvgStartPrice;money;YES;
bvc_eBayMarketResearch;E_AFStartPriceMin;money;YES;
bvc_eBayMarketResearch;E_AFStartPriceMax;money;YES;
bvc_eBayMarketResearch;E_AFAvgShippingCost;money;YES;
bvc_eBayMarketResearch;E_AFShippingCostMin;money;YES;
bvc_eBayMarketResearch;E_AFShippingCostMax;money;YES;
bvc_eBayMarketResearch;E_AFLastSoldPrice;money;YES;
bvc_eBayMarketResearch;E_AFLastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;E_AFCompletedItems;int;YES;
bvc_eBayMarketResearch;E_AFSoldItems;int;YES;
bvc_eBayMarketResearch;E_AFAvgBidsPerItem;decimal;YES;
bvc_eBayMarketResearch;E_SIAvgSoldPrice;money;YES;
bvc_eBayMarketResearch;E_SISoldPriceMin;money;YES;
bvc_eBayMarketResearch;E_SISoldPriceMax;money;YES;
bvc_eBayMarketResearch;E_SIAvgShippingCost;money;YES;
bvc_eBayMarketResearch;E_SIShippingCostMin;money;YES;
bvc_eBayMarketResearch;E_SIShippingCostMax;money;YES;
bvc_eBayMarketResearch;E_SILastSoldPrice;money;YES;
bvc_eBayMarketResearch;E_SILastSoldDateAndTime;datetime;YES;
bvc_eBayMarketResearch;E_SICompletedItems;int;YES;
bvc_eBayMarketResearch;E_SISoldItems;int;YES;
bvc_eBayMarketResearch;E_Listings;int;YES;
bvc_eBayMarketResearch;E_TotalItems;int;YES;
bvc_eBayMarketResearch;AFRatio;float;YES;
bvc_eBayMarketResearchActive;ItemId;int;NO;
bvc_eBayMarketResearchActive;SpiderId;int;YES;
bvc_eBayMarketResearchActive;ProductId;nvarchar;YES;100
bvc_eBayMarketResearchActive;URL;nvarchar;YES;512
bvc_eBayMarketResearchActive;CreationDate;datetime;YES;
bvc_eBayMarketResearchActive;eBayTime;datetime;YES;
bvc_eBayMarketResearchActive;ActiveListings;int;YES;
bvc_eBayProductCategories;ItemId;int;NO;
bvc_eBayProductCategories;SpiderId;int;YES;
bvc_eBayProductCategories;ProductId;nvarchar;YES;50
bvc_eBayProductCategories;URL;nvarchar;YES;256
bvc_eBayProductCategories;CategoryId;nvarchar;YES;50
bvc_eBayProductCategories;Frequency;int;YES;
bvc_eBayProductCategories;CreationDate;datetime;YES;
bvc_eBayProductCategoryDetails;ItemId;int;YES;
bvc_eBayProductCategoryDetails;CategoryId;int;YES;
bvc_eBayProductCategoryDetails;CategoryName;nvarchar;YES;256
bvc_eBayProductCategoryDetails;Level;int;YES;
bvc_eBayProductDayOfWeekTimeOfDays;ItemId;int;NO;
bvc_eBayProductDayOfWeekTimeOfDays;SpiderId;int;YES;
bvc_eBayProductDayOfWeekTimeOfDays;ProductId;nvarchar;YES;50
bvc_eBayProductDayOfWeekTimeOfDays;URL;nvarchar;YES;256
bvc_eBayProductDayOfWeekTimeOfDays;DayOfWeek;nvarchar;YES;256
bvc_eBayProductDayOfWeekTimeOfDays;TimeOfday;nvarchar;YES;256
bvc_eBayProductDayOfWeekTimeOfDays;Frequency;int;YES;
bvc_eBayProductDayOfWeekTimeOfDays;CreationDate;datetime;YES;
bvc_eBayProductDayOfWeekTimeOfDays;UnsoldFrequency;int;YES;
bvc_eBayProductDaysOfWeek;ItemId;int;NO;
bvc_eBayProductDaysOfWeek;SpiderId;int;YES;
bvc_eBayProductDaysOfWeek;ProductId;nvarchar;YES;50
bvc_eBayProductDaysOfWeek;URL;nvarchar;YES;256
bvc_eBayProductDaysOfWeek;DayOfWeek;nvarchar;YES;256
bvc_eBayProductDaysOfWeek;Frequency;int;YES;
bvc_eBayProductDaysOfWeek;CreationDate;datetime;YES;
bvc_eBayProductDaysOfWeek;UnsoldFrequency;int;YES;
bvc_eBayProductKeywords;ItemId;int;NO;
bvc_eBayProductKeywords;SpiderId;int;YES;
bvc_eBayProductKeywords;ProductId;nvarchar;YES;50
bvc_eBayProductKeywords;URL;nvarchar;YES;256
bvc_eBayProductKeywords;Keyword;nvarchar;YES;256
bvc_eBayProductKeywords;Frequency;int;YES;
bvc_eBayProductKeywords;CreationDate;datetime;YES;
bvc_eBayProductKeywords;AverageSoldPrice;numeric;YES;
bvc_eBayProductKeywords;PercentSold;numeric;YES;
bvc_eBayProductKeywords;UnsoldFrequency;int;YES;
bvc_eBayProductKeywords;AverageUnSoldPrice;numeric;YES;
bvc_eBayProductKeywords;PercentUnSold;numeric;YES;
bvc_eBayProductTimesOfDay;ItemId;int;NO;
bvc_eBayProductTimesOfDay;SpiderId;int;YES;
bvc_eBayProductTimesOfDay;ProductId;nvarchar;YES;50
bvc_eBayProductTimesOfDay;URL;nvarchar;YES;256
bvc_eBayProductTimesOfDay;TimeOfDay;nvarchar;YES;256
bvc_eBayProductTimesOfDay;Frequency;int;YES;
bvc_eBayProductTimesOfDay;CreationDate;datetime;YES;
bvc_eBayProductTimesOfDay;UnsoldFrequency;int;YES;
bvc_eBayProductTitles;ItemId;int;NO;
bvc_eBayProductTitles;SpiderId;int;YES;
bvc_eBayProductTitles;ProductId;nvarchar;YES;50
bvc_eBayProductTitles;URL;nvarchar;YES;256
bvc_eBayProductTitles;Title;nvarchar;YES;256
bvc_eBayProductTitles;Frequency;int;YES;
bvc_eBayProductTitles;CreationDate;datetime;YES;
bvc_eBayProductTitles;UnsoldFrequency;int;YES;
bvc_eBayProductTitles;IsTitleApproved;bit;YES;
bvc_eBayShippingCostRanges;ItemId;int;NO;
bvc_eBayShippingCostRanges;ProductID;nvarchar;YES;50
bvc_eBayShippingCostRanges;SpiderID;int;YES;
bvc_eBayShippingCostRanges;URL;nvarchar;YES;512
bvc_eBayShippingCostRanges;CreationDate;datetime;YES;
bvc_eBayShippingCostRanges;AFAvgSoldPrice;money;YES;
bvc_eBayShippingCostRanges;AFSoldPriceMin;money;YES;
bvc_eBayShippingCostRanges;AFSoldPriceMax;money;YES;
bvc_eBayShippingCostRanges;AFAvgShippingCost;money;YES;
bvc_eBayShippingCostRanges;AFShippingCostMin;money;YES;
bvc_eBayShippingCostRanges;AFShippingCostMax;money;YES;
bvc_eBayShippingCostRanges;AFCompletedItems;int;YES;
bvc_eBayShippingCostRanges;AFSoldItems;int;YES;
bvc_eBayShippingCostRanges;Listings;int;YES;
bvc_eBayShippingCostRanges;TotalItems;int;YES;
bvc_eBayShippingCostRanges;AFRatio;float;YES;
bvc_eBayShippingCostRanges_Details;ItemId;int;NO;
bvc_eBayShippingCostRanges_Details;ParentId;int;NO;
bvc_eBayShippingCostRanges_Details;ProductID;nvarchar;YES;50
bvc_eBayShippingCostRanges_Details;SpiderID;int;YES;
bvc_eBayShippingCostRanges_Details;URL;nvarchar;YES;512
bvc_eBayShippingCostRanges_Details;CreationDate;datetime;YES;
bvc_eBayShippingCostRanges_Details;AFAvgSoldPrice;money;YES;
bvc_eBayShippingCostRanges_Details;AFSoldPriceMin;money;YES;
bvc_eBayShippingCostRanges_Details;AFSoldPriceMax;money;YES;
bvc_eBayShippingCostRanges_Details;AFAvgShippingCost;money;YES;
bvc_eBayShippingCostRanges_Details;AFShippingCostMin;money;YES;
bvc_eBayShippingCostRanges_Details;AFShippingCostMax;money;YES;
bvc_eBayShippingCostRanges_Details;AFCompletedItems;int;YES;
bvc_eBayShippingCostRanges_Details;AFSoldItems;int;YES;
bvc_eBayShippingCostRanges_Details;Listings;int;YES;
bvc_eBayShippingCostRanges_Details;TotalItems;int;YES;
bvc_eBayShippingCostRanges_Details;AFRatio;float;YES;
bvc_EventLog;ID;int;NO;
bvc_EventLog;EventTime;datetime;NO;
bvc_EventLog;Source;varchar;YES;250
bvc_EventLog;Message;varchar;NO;2000
bvc_FraudCheckDomain;DomainName;nvarchar;NO;255
bvc_FraudCheckEmail;EmailAddress;nvarchar;NO;255
bvc_FraudCheckIP;IPAddress;nvarchar;NO;15
bvc_GiftCertificate;CertificateID;nvarchar;NO;100
bvc_GiftCertificate;Amount;float;NO;
bvc_GiftCertificate;OrderNumber;int;NO;
bvc_GiftCertificate;AmountUsed;float;NO;
bvc_HomepageBlock;ID;int;NO;
bvc_HomepageBlock;ColumnNumber;int;NO;
bvc_HomepageBlock;SortOrder;int;NO;
bvc_HomepageBlock;BlockType;int;NO;
bvc_HomepageBlock;BlockContent;nvarchar;NO;-1
bvc_HomepageBlockItem;ID;int;NO;
bvc_HomepageBlockItem;SortOrder;int;NO;
bvc_HomepageBlockItem;ItemContent;nvarchar;NO;-1
bvc_HomepageBlockItem;BlockID;int;NO;
bvc_InsuranceMethod;ID;int;NO;
bvc_InsuranceMethod;Name;nvarchar;NO;100
bvc_InsuranceMethod;Type;int;NO;
bvc_InsuranceMethod;Adjustment;float;NO;
bvc_InsuranceMethod;AdjustmentType;int;NO;
bvc_InsuranceMethod;CompanyID;int;YES;
bvc_InsuranceMethodTable;ID;int;NO;
bvc_InsuranceMethodTable;MethodID;int;NO;
bvc_InsuranceMethodTable;Total;float;NO;
bvc_InsuranceMethodTable;Charge;float;NO;
bvc_InsuranceMethodXCountry;InsuranceMethodID;int;NO;
bvc_InsuranceMethodXCountry;CountryCode;nvarchar;NO;50
bvc_InsuranceMethodXRegion;InsuranceMethodID;int;NO;
bvc_InsuranceMethodXRegion;RegionID;int;NO;
bvc_LengthUnit;id;int;NO;
bvc_LengthUnit;UnitName;nvarchar;YES;150
bvc_MailingList;ID;int;NO;
bvc_MailingList;Name;nvarchar;NO;200
bvc_MailingList;Private;int;NO;
bvc_MailingListMember;ListID;int;NO;
bvc_MailingListMember;EmailAddress;nvarchar;NO;255
bvc_Manufacturer;ID;int;NO;
bvc_Manufacturer;DisplayName;nvarchar;NO;255
bvc_Manufacturer;EmailAddress;nvarchar;YES;255
bvc_Manufacturer;Address;nvarchar;YES;-1
bvc_Manufacturer;ManufacturerCode;nvarchar;YES;50
bvc_Manufacturer;SimilarNames;nvarchar;YES;255
bvc_Manufacturer;Approved;bit;YES;
bvc_Manufacturer;BrandDescription;nvarchar;YES;-1
bvc_Manufacturer;BrandLogo;nvarchar;YES;255
bvc_Manufacturer;CompanyID;int;YES;
bvc_Manufacturer;PDFFileName;nvarchar;YES;50
bvc_Manufacturer;PageTitle;nvarchar;YES;250
bvc_Manufacturer;MetaDescription;nvarchar;YES;-1
bvc_Manufacturer;MetaKeywords;nvarchar;YES;-1
bvc_Manufacturer;IsDefault;bit;YES;
bvc_Manufacturer;URL;nvarchar;YES;150
bvc_Manufacturer;AmazonLeadTimeToShip;int;YES;
bvc_Manufacturer;AmazonShippngPriceTemplateID;int;YES;
bvc_Manufacturer;DisableGlobalShippingProgram;bit;YES;
bvc_Manufacturer;ClientID;int;YES;
bvc_Manufacturer_PerChannel;ManufacturerID;int;NO;
bvc_Manufacturer_PerChannel;Channel;smallint;NO;
bvc_Manufacturer_PerChannel;ManufacturerName;nvarchar;NO;50
bvc_ManufacturerImage;ImageID;int;NO;
bvc_ManufacturerImage;ManufacturerID;int;NO;
bvc_ManufacturerImage;FileName;nvarchar;NO;1000
bvc_ManufacturerImage;Caption;nvarchar;NO;1000
bvc_ManufacturerImage;ImageSource;nvarchar;YES;50
bvc_ManufacturerImage;IsDefault;bit;YES;
bvc_ManufacturerImage;OriginalFilename;nvarchar;YES;512
bvc_ManufacturerImage;IsMainDescriptionImage;bit;YES;
bvc_ManufacturerImage;IsSupplementImage;bit;YES;
bvc_ManufacturerImage;SupplementImageOrder;int;YES;
bvc_ManufacturerImage;IncludeIneBayListing;bit;YES;
bvc_MerchantFeedProducts;ID;nvarchar;NO;50
bvc_MerchantFeedProducts;FroogleFeed;int;NO;
bvc_MerchantFeeds;FeedName;nvarchar;NO;50
bvc_MerchantFeeds;FileName;nvarchar;YES;50
bvc_MerchantFeeds;FeedServer;nvarchar;YES;50
bvc_MerchantFeeds;UserName;nvarchar;YES;50
bvc_MerchantFeeds;Password;nvarchar;YES;50
bvc_Notes;id;numeric;NO;
bvc_Notes;NoteTypeId;int;YES;
bvc_Notes;Note;nvarchar;YES;-1
bvc_Notes;CreatedOn;datetime;YES;
bvc_Notes;RefId;nvarchar;YES;50
bvc_Notes;CreatedBy;int;YES;
bvc_Notes;ModifiedBy;int;YES;
bvc_Notes;ModifiedOn;datetime;YES;
bvc_Notes;NoteSubTypeId;int;YES;
bvc_Notes;IncludeInPO;bit;YES;
bvc_Notes;Color;nvarchar;YES;50
bvc_Notes;IsPinned;bit;YES;
bvc_Notes;Title;nvarchar;YES;100
bvc_Notes;TaggedUsers;nvarchar;YES;500
bvc_Order;ID;int;NO;
bvc_Order;CompletedOrderID;nvarchar;YES;50
bvc_Order;UserID;int;NO;
bvc_Order;UserName;nvarchar;NO;100
bvc_Order;SubTotal;float;YES;
bvc_Order;TaxTotal;float;YES;
bvc_Order;ShippingTotal;float;YES;
bvc_Order;OrderDiscountsTotal;float;YES;
bvc_Order;ShippingDiscountsTotal;float;YES;
bvc_Order;GrandTotal;float;YES;
bvc_Order;TimeOfOrder;datetime;YES;
bvc_Order;StatusCode;int;YES;
bvc_Order;PaymentStatus;int;YES;
bvc_Order;AffiliateID;int;YES;
bvc_Order;HandlingFee;float;NO;
bvc_Order;DownloadKey;nvarchar;YES;50
bvc_Order;LastUpdated;datetime;YES;
bvc_Order;Salt;nvarchar;YES;50
bvc_Order;GiftWrapCharge;float;YES;
bvc_Order;Instructions;nvarchar;YES;-1
bvc_Order;BillingAddress;nvarchar;YES;-1
bvc_Order;ShippingStatus;int;NO;
bvc_Order;OrderSource;int;YES;
bvc_Order;OrderSourceOrderID;nvarchar;YES;100
bvc_Order;ShippingMethodSelected;nvarchar;YES;100
bvc_Order;ShippingServiceCost;float;YES;
bvc_Order;ShippingAddress;nvarchar;YES;-1
bvc_Order;bExported;bit;YES;
bvc_Order;ExportedToRMS;bit;YES;
bvc_Order;PaymentDate;datetime;YES;
bvc_Order;bRushOrder;bit;YES;
bvc_Order;IseBayUpdatedForShipping;bit;YES;
bvc_Order;IsShippingDelivered;bit;YES;
bvc_Order;IsFeedBackReceived;bit;YES;
bvc_Order;InvoicePrinted;bit;YES;
bvc_Order;ShippingCarrier;nvarchar;YES;50
bvc_Order;CompanyID;int;YES;
bvc_Order;SrcUpdatedForShipping;bit;YES;
bvc_Order;SrcUpdatedOnForShipping;datetime;YES;
bvc_Order;SrcMarkedAsPaid;bit;YES;
bvc_Order;OrderConfirmationSentToBuyer;bit;YES;
bvc_Order;PaymentConfirmationSentToBuyer;bit;YES;
bvc_Order;ShippingConfirmationSentToBuyer;bit;YES;
bvc_Order;TotalPaymentRemindersSent;int;YES;
bvc_Order;TrackingNumberProvided;nvarchar;YES;200
bvc_Order;OrderSourceOrderTotal;float;YES;
bvc_Order;PackageSize;int;YES;
bvc_Order;FeedBackID;nvarchar;YES;50
bvc_Order;ShippingWeightTotalOz;int;YES;
bvc_Order;LockedForeBay;bit;YES;
bvc_Order;FinalValueTotal;float;YES;
bvc_Order;PostingFeeTotal;float;YES;
bvc_Order;PaypalFeeTotal;float;YES;
bvc_Order;LockForBundlItems;bit;YES;
bvc_Order;ShippingLocationID;int;YES;
bvc_Order;InventoryAdjusted;bit;YES;
bvc_Order;StationID;int;YES;
bvc_Order;eBayCheckoutStatus;int;YES;
bvc_Order;eBayPaymentStatus;int;YES;
bvc_Order;MarkettingSourceID;int;YES;
bvc_Order;CustomerServiceStatus;int;YES;
bvc_Order;StatusDetails;nvarchar;YES;-1
bvc_Order;InvoicePreprintedDate;datetime;YES;
bvc_Order;InvoicePrintedDate;datetime;YES;
bvc_Order;GoogleOrderNumber;nvarchar;YES;50
bvc_Order;SiteCode;int;YES;
bvc_Order;IsInDispute;bit;YES;
bvc_Order;DisputeStartedOn;datetime;YES;
bvc_Order;SrcMarkedAsPaidErrCount;int;YES;
bvc_Order;SrcUpdatedForShippingErrCount;int;YES;
bvc_Order;TaxRate;float;YES;
bvc_Order;CustomerServiceStatusDate;datetime;YES;
bvc_Order;BackOrderNotifiedByEmail;bit;YES;
bvc_Order;BackOrderNotifiedByPhone;bit;YES;
bvc_Order;CustomerIP;nvarchar;YES;20
bvc_Order;DeclaredValue;float;YES;
bvc_Order;RequireDeliveryConfirmation;bit;YES;
bvc_Order;RequireSignatureConfirmation;bit;YES;
bvc_Order;ShipViaEndicia;bit;YES;
bvc_Order;ShippingWeight;float;YES;
bvc_Order;InsuranceTotal;float;YES;
bvc_Order;InsuranceID;int;YES;
bvc_Order;FeedBackRemindersCount;int;YES;
bvc_Order;FeedBackRemindersLastSentOn;datetime;YES;
bvc_Order;PaymentRemindersLastSentOn;datetime;YES;
bvc_Order;PaymentRemindersCount;int;YES;
bvc_Order;IsWholeSaleOrder;bit;YES;
bvc_Order;IsConfirmed;bit;YES;
bvc_Order;ConfirmedBy;int;YES;
bvc_Order;ConfirmedOn;datetime;YES;
bvc_Order;AllowCombineShipping;bit;YES;
bvc_Order;DropShipStatus;int;YES;
bvc_Order;SalesRepId;int;YES;
bvc_Order;ReadyToShip;int;YES;
bvc_Order;ReadyToProcess;int;YES;
bvc_Order;ReferralURL;nvarchar;YES;150
bvc_Order;HowHeard;int;YES;
bvc_Order;ParentOrderID;int;YES;
bvc_Order;eBaySellingManagerSalesRecordNumber;nvarchar;YES;50
bvc_Order;IsGiftOrder;bit;YES;
bvc_Order;ShippingPhoneNumber;nvarchar;YES;50
bvc_Order;ShippingZipCode;nvarchar;YES;15
bvc_Order;ImportSourceUniqueID;nvarchar;YES;50
bvc_Order;OrderSiteCode;int;YES;
bvc_Order;OrderCurrencyCode;int;YES;
bvc_Order;FBAShippingStatus;int;YES;
bvc_Order;ShippingSource;int;YES;
bvc_Order;AddressVerified;bit;YES;
bvc_Order;AddressVerificationError;nvarchar;YES;49
bvc_Order;AddressVerificationFailureCount;int;YES;
bvc_Order;ShippingMethodRequested;nvarchar;YES;100
bvc_Order;UniqueOrderSourceOrderID;nvarchar;YES;100
bvc_Order;ShippedBy;int;YES;
bvc_Order;LockShippingMethod;bit;YES;
bvc_Order;SuggestedAddresses;nvarchar;YES;-1
bvc_Order;GiftWrapType;nvarchar;YES;50
bvc_Order;PackageType;nvarchar;YES;50
bvc_Order;PurchaseOrderID;int;YES;
bvc_Order;AddressVerifiedStatus;int;YES;
bvc_Order;WarrantyText;nvarchar;YES;50
bvc_Order;WarrantyTotal;float;YES;
bvc_Order;ShippingAddressOriginal;nvarchar;YES;-1
bvc_Order;CompanyIDShipFrom;int;YES;
bvc_Order;InvoicePrintedCount;int;YES;
bvc_Order;FinalShippingCarrier;int;YES;
bvc_Order;OrderSourceDocumentID;nvarchar;YES;100
bvc_Order;ShippingSourceNotes;nvarchar;YES;50
bvc_Order;RequirePINToShip;bit;YES;
bvc_Order;IsBlackListed;bit;YES;
bvc_Order;BlackListedByRuleID;int;YES;
bvc_Order;HasFraudAlert;bit;YES;
bvc_Order;ShippingSourceOrderID;nvarchar;YES;50
bvc_Order;ShippingSourceProfileID;int;YES;
bvc_Order;ProductIDMostExpensiveInOrder;nvarchar;YES;50
bvc_Order;RecordCreatedOn;datetime;YES;
bvc_Order;AllowShippingWithoutPayment;bit;YES;
bvc_Order;SrcUpdatedForShippingDismissed;bit;YES;
bvc_Order;DropShipFeeTotal;float;YES;
bvc_Order;TimeOfOrderOriginal;datetime;YES;
bvc_Order;IsManuallyPaid;bit;YES;
bvc_Order;SentToCardProber;bit;YES;
bvc_Order;SentToCardProberOn;datetime;YES;
bvc_Order;SentToCardProberResult;nvarchar;YES;-1
bvc_Order;IsExportdForPriceFall;bit;YES;
bvc_Order;IsTrackingExportedForPriceFall;bit;YES;
bvc_Order;DownloadedToSB;bit;YES;
bvc_Order;DownloadedToSBOn;datetime;YES;
bvc_Order;ForceUseFixedTaxAmount;bit;YES;
bvc_Order;ShippingCountry;nvarchar;YES;50
bvc_Order;ClientID;int;NO;
bvc_Order;ShippingLockAcquiredOn;datetime;YES;
bvc_Order;ShippingLockAcquiredBy;int;YES;
bvc_Order;TrackingNumber;nvarchar;YES;200
bvc_Order;ShipDate;datetime;YES;
bvc_Order;FinalShippingFee;float;YES;
bvc_Order;InvoiceSentToOrderSource;bit;YES;
bvc_Order;InvoiceSentToOrderSourceOn;datetime;YES;
bvc_Order;SplittedFromOrderID;int;YES;
bvc_Order;OrderShippingPromiseDate;datetime;YES;
bvc_Order;LockedByUserID;int;YES;
bvc_Order;LockedOn;datetime;YES;
bvc_Order;ShippingState;nvarchar;YES;50
bvc_Order;CurrencyRateToUSD;float;YES;
bvc_Order;CurrencyRateFromUSD;float;YES;
bvc_Order;ShippingServiceRank;int;YES;
bvc_Order;ShipToFirstName;nvarchar;YES;50
bvc_Order;ShipToLastName;nvarchar;YES;50
bvc_Order;PaymentTerm;int;YES;
bvc_Order;DropShipReminderSentCount;int;YES;
bvc_Order;DropShipReminderLastSentOn;datetime;YES;
bvc_Order;ConfirmationLabelPrinted;bit;YES;
bvc_Order;ShippingRequiresThirdParty;bit;YES;
bvc_Order;ShippingRequiresThirdPartyReference;nvarchar;YES;100
bvc_Order;BillToFirstName;nvarchar;YES;50
bvc_Order;BillToLastName;nvarchar;YES;50
bvc_Order;ShippingCostReturned;float;YES;
bvc_Order;ShippingCostReturnStatus;int;YES;
bvc_Order;ShippedVerified;bit;YES;
bvc_Order;SettlementDataAvailable;bit;YES;
bvc_Order;SrcUpdatedForStatusChange;bit;YES;
bvc_Order;SrcUpdatedForStatusChangeOn;datetime;YES;
bvc_Order;SrcUpdatedForStatusChangeRequired;bit;YES;
bvc_Order;ExportedDocumentNumber;nvarchar;YES;50
bvc_Order;PreShipConfirm;bit;YES;
bvc_Order;PreShipConfirmOn;datetime;YES;
bvc_Order;PreShipConfirmSentToChannel;bit;YES;
bvc_Order;PreShipConfirmSentToChannelOn;datetime;YES;
bvc_Order;DeliveryDocumentNumber;nvarchar;YES;50
bvc_Order;ExportedTracking;bit;YES;
bvc_Order;ShippingSourceWarehouseID;nvarchar;YES;10
bvc_Order;ExportedReturn;bit;YES;
bvc_Order;ReturnDocumentNumber;nvarchar;YES;50
bvc_Order;LinkedToPOID;int;YES;
bvc_Order;PurchaseOrderIsTransShipment;bit;YES;
bvc_Order;ShippingSourceCustomPluginID;nvarchar;YES;50
bvc_Order;IsInnoTracOrder;bit;YES;
bvc_Order;ShippingInsuranceCost;float;YES;
bvc_Order;OrderCreationSourceApplication;int;YES;
bvc_Order;OrderShippingPromiseDateReceived;bit;YES;
bvc_Order;DontCountInventory;bit;YES;
bvc_Order;ShippingInsuranceAmount;float;YES;
bvc_Order;OrderItemsCount;int;YES;
bvc_Order;OrderQtyTotal;int;YES;
bvc_Order;OrderQtyTotalIncludingKit;int;YES;
bvc_Order;CantUseReplacementItem;bit;YES;
bvc_Order;OrderSubType;int;YES;
bvc_Order;SettlementDataAvailableDate;datetime;YES;
bvc_Order;UserCorporateName;nvarchar;YES;100
bvc_Order;OrderAcknowedgeForAcceptToChannel;bit;YES;
bvc_Order;OrderAcknowedgeForAcceptToChannelOn;datetime;YES;
bvc_Order;OrderAcknowedgeForReleaseToChannel;bit;YES;
bvc_Order;OrderAcknowedgeForReleaseToChannelOn;datetime;YES;
bvc_Order;ShippedVerifiedBy;int;YES;
bvc_Order;EstimatedDeliveryDate;datetime;YES;
bvc_Order;EnableCaseQty;bit;YES;
bvc_Order;PickLockAcquiredBy;int;YES;
bvc_Order;PickLockAcquiredUntil;datetime;YES;
bvc_Order;QtyPickedTotal;int;YES;
bvc_Order;DropShipType;smallint;YES;
bvc_Order;OnHoldReason;smallint;YES;
bvc_Order;ReEvaluateForPandL;bit;YES;
bvc_Order;WasUnShipped;bit;YES;
bvc_Order;UnShippedOn;datetime;YES;
bvc_Order;UnShippedBy;int;YES;
bvc_Order;PickingStatus;smallint;YES;
bvc_Order;SalesRepId2;int;YES;
bvc_Order;QBExported;bit;YES;
bvc_Order;TaxSubmittedToAPI;bit;YES;
bvc_Order;TaxSubmittedToAPIOn;datetime;YES;
